text,category,source,cleaned_text
"Chief Nkire seized the opportunity to appeal to Nigerian voters to trust Tinubu, who he described as an experienced wealth creator and political visionary, to pilot the country to the promised land.",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,chief nkire seized opportunity appeal nigerian voters trust tinubu described experienced wealth creator political visionary pilot country promised land
"He further appealed to the decampees, returning and remaining members to tolerate and be patient with one another in order to work in unity to achieve the set goals of the APC, which include making life better, as well as protecting lives and property of Nigerians.",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,appealed decampees returning remaining members tolerate patient one another order work unity achieve set goals apc include making life better well protecting lives property nigerians
"In another development, he has thrown his weight behind such opposition party members as the Federal Capital Territory Minister, Nyesom Wike, who he described as a patriot and an asset of immense importance to the APC government.",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,another development thrown weight behind opposition party members federal capital territory minister nyesom wike described patriot asset immense importance apc government
He said Wike is one of the most hard-working ministers Tinubu chose from the opposition parties on assumption of office.,Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,said wike one hardworking ministers tinubu chose opposition parties assumption office
"According to him, “President Tinubu remains one of the best managers of men and material and knows how best to deploy politicians, irrespective of party affiliation.”",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,according president tinubu remains one best managers men material knows best deploy politicians irrespective party affiliation
"Aformer chairman of the Peoples Democratic Party (PDP) in Katsina State, Salisu Yusuf Majigiri, has formally joined the All Progressives Congress (APC).",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-joins-apc/,aformer chairman peoples democratic party pdp katsina state salisu yusuf majigiri formally joined progressives congress apc
"Majigiri, currently representing Mashi/Dutsi Federal Constituency at the National Assembly, had earlier notified the leadership of the House of Representatives about his intention to leave the PDP for the APC.",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-joins-apc/,majigiri currently representing mashidutsi federal constituency national assembly earlier notified leadership house representatives intention leave pdp apc
"Speaking during a ceremony at his ward in Mashi Local Government Area, where he formally registered as a member of the APC and collected his membership certificate, he said: “The PDP is suffering from a self-inflicted, protracted leadership illness.”",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-joins-apc/,speaking ceremony ward mashi local government area formally registered member apc collected membership certificate said pdp suffering selfinflicted protracted leadership illness
He alleged that the PDP in Katsina State was enmeshed in irreconcilable differences and lacking coherent leadership orchestrated by some ‘self-fish individuals’ within the party.,Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-joins-apc/,alleged pdp katsina state enmeshed irreconcilable differences lacking coherent leadership orchestrated selffish individuals within party
"According to him, “PDP is suffering from protracted leadership illness both at national and state levels since after the 2023 presidential primary of the party. So, if there is no leadership, what can you do for your people?",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-joins-apc/,according pdp suffering protracted leadership illness national state levels since 2023 presidential primary party leadership people
"“It’s important to put the interest of our people first, not our individual and personal interests. We need development, progress and better wellbeing of our people. So, it is better for me to join a party that is focused with direction and unity.",Politics & Power,https://thesun.ng/ex-katsina-pdp-chairman-joins-apc/,important put interest people first individual personal interests need development progress better wellbeing people better join party focused direction unity
